tender_id,category,customer,customer_bin,trade_method,publish_date,end_date,window_days,n_bidders,winner_supplier,winner_bin,amount_tg,status,is_captured_ground_truth
404501,Канцелярские товары,Заказчик_0136,789135342202,Открытый конкурс,2025-04-11,2025-04-16,5,4,Поставщик_0746,277946131833,290832.24,Завершен,False
404502,Ремонт зданий,Заказчик_0148,216398982273,Открытый конкурс,2025-03-29,2025-04-09,11,2,Поставщик_0738,819932824269,6310630.24,Завершен,False
404503,Канцелярские товары,Заказчик_0104,865457848634,Запрос ценовых предложений,2025-03-22,2025-03-30,8,1,Поставщик_0310,750312639452,310721.66,Отменен,False
404504,Клининг,Заказчик_0010,757503098830,Запрос ценовых предложений,2024-09-18,2024-09-23,5,1,Поставщик_0185,771865953750,934556.03,Итоги подведены,True
404505,Охранные услуги,Заказчик_0056,936679226110,Электронный аукцион,2024-06-27,2024-07-03,6,1,Поставщик_0056,845848409759,1841839.68,Отменен,False
404506,IT-услуги,Заказчик_0022,876960826911,Электронный аукцион,2023-07-19,2023-08-06,18,1,Поставщик_0739,795163914900,5177993.99,Итоги подведены,False
404507,Канцелярские товары,Заказчик_0045,891036937066,Из одного источника по несостоявшимся закупкам,2023-09-13,2023-09-25,12,5,Поставщик_0723,303653072007,329637.51,Завершен,False
404508,Продукты питания,Заказчик_0080,658912085920,Открытый конкурс,2024-04-15,2024-04-26,11,3,Поставщик_0755,943941043946,510630.96,Итоги подведены,False
404509,Ремонт зданий,Заказчик_0092,787963526218,Электронный аукцион,2023-10-05,2023-10-20,15,2,Поставщик_0545,195912621758,5671771.33,Завершен,False
404510,Мебель,Заказчик_0110,880371318781,Открытый конкурс,2023-06-02,2023-06-14,12,4,Поставщик_0298,621290755864,1099356.98,Итоги подведены,False
404511,Охранные услуги,Заказчик_0071,069974068469,Запрос ценовых предложений,2024-12-30,2025-01-11,12,6,Поставщик_0272,730783244819,2000259.21,Завершен,False
404512,Ремонт зданий,Заказчик_0110,880371318781,Запрос ценовых предложений,2023-12-27,2024-01-11,15,1,Поставщик_0253,967181685986,5371885.23,Завершен,False
404513,Медицинское оборудование,Заказчик_0124,308392990638,Открытый конкурс,2024-09-06,2024-09-17,11,3,Поставщик_0584,713034785365,8541186.15,Завершен,False
404514,IT-услуги,Заказчик_0028,284372013892,Электронный аукцион,2024-10-22,2024-10-30,8,3,Поставщик_0150,536196460253,5220122.38,Итоги подведены,False
404515,Мебель,Заказчик_0072,072315571086,Из одного источника по несостоявшимся закупкам,2023-03-16,2023-03-28,12,4,Поставщик_0071,924307517257,1014722.11,Опубликован,False
404516,Стройматериалы,Заказчик_0005,965687203229,Открытый конкурс,2023-02-13,2023-02-24,11,2,Поставщик_0500,113707972671,3140655.61,Завершен,False
404517,Охранные услуги,Заказчик_0136,789135342202,Открытый конкурс,2024-12-16,2025-01-01,16,9,Поставщик_0610,291502438649,2154313.88,Завершен,False
404518,Ремонт зданий,Заказчик_0076,276366676869,Из одного источника,2024-05-27,2024-06-09,13,2,Поставщик_0268,601496730215,5858279.95,Завершен,False
404519,Охранные услуги,Заказчик_0121,095952713783,Запрос ценовых предложений,2023-11-20,2023-12-05,15,4,Поставщик_0480,616875391974,2091971.76,Завершен,False
404520,Канцелярские товары,Заказчик_0060,098599620746,Из одного источника по несостоявшимся закупкам,2024-06-06,2024-06-25,19,2,Поставщик_0022,800446377177,322086.12,Завершен,False
404521,IT-услуги,Заказчик_0064,196215509941,Открытый конкурс,2023-08-06,2023-08-16,10,1,Поставщик_0329,861894080689,5162098.56,Завершен,False
404522,Транспортные услуги,Заказчик_0069,588454746149,Запрос ценовых предложений,2024-09-18,2024-09-27,9,1,Поставщик_0484,874116212770,1026585.2,Завершен,False
404523,Канцелярские товары,Заказчик_0087,751590785490,Открытый конкурс,2025-03-25,2025-04-05,11,1,Поставщик_0352,598108649509,327582.15,Завершен,False
404524,Медицинское оборудование,Заказчик_0104,865457848634,Открытый конкурс,2023-12-03,2023-12-20,17,3,Поставщик_0778,818114369237,7541832.04,Завершен,False
404525,Ремонт зданий,Заказчик_0135,486200442637,Электронный аукцион,2023-01-10,2023-01-18,8,6,Поставщик_0443,740529188101,5464117.25,Итоги подведены,False
404526,Продукты питания,Заказчик_0123,706853063646,Открытый конкурс,2024-09-13,2024-09-20,7,3,Поставщик_0716,430475267338,470816.28,Завершен,False
404527,Стройматериалы,Заказчик_0040,303789475622,Запрос ценовых предложений,2024-01-26,2024-02-05,10,4,Поставщик_0244,547497209775,2879320.85,Итоги подведены,False
404528,Ремонт зданий,Заказчик_0024,420762754008,Из одного источника по несостоявшимся закупкам,2023-04-28,2023-05-06,8,3,Поставщик_0583,869301373063,6106182.88,Завершен,False
404529,Канцелярские товары,Заказчик_0125,691670073356,Электронный аукцион,2023-04-19,2023-04-28,9,3,Поставщик_0372,944811679801,282194.2,Завершен,False
404530,Мебель,Заказчик_0133,355191676858,Из одного источника,2025-04-07,2025-04-18,11,4,Поставщик_0104,693993502678,1032443.81,Завершен,False
404531,Канцелярские товары,Заказчик_0063,541376725946,Электронный аукцион,2024-08-01,2024-08-02,1,5,Поставщик_0512,110157263974,299641.24,Завершен,False
404532,Транспортные услуги,Заказчик_0177,290868910115,Электронный аукцион,2024-09-01,2024-09-14,13,2,Поставщик_0011,543600741840,1185923.74,Завершен,False
404533,Стройматериалы,Заказчик_0194,940255554375,Открытый конкурс,2024-04-14,2024-04-29,15,2,Поставщик_0771,687593322342,2974733.6,Завершен,False
404534,Транспортные услуги,Заказчик_0030,736535270957,Из одного источника по несостоявшимся закупкам,2024-06-30,2024-07-11,11,6,Поставщик_0437,124746955620,1095613.12,Завершен,False
404535,Охранные услуги,Заказчик_0009,498251982661,Из одного источника,2023-11-13,2023-11-19,6,1,Поставщик_0029,042388906871,2411598.92,Итоги подведены,True
404536,IT-услуги,Заказчик_0112,839942359881,Электронный аукцион,2024-12-21,2024-12-22,1,1,Поставщик_0336,874088944878,7203919.77,Отменен,True
404537,Продукты питания,Заказчик_0058,694569801375,Открытый конкурс,2025-06-11,2025-06-23,12,6,Поставщик_0787,912415283490,430496.48,Завершен,False
404538,Канцелярские товары,Заказчик_0110,880371318781,Из одного источника,2024-11-01,2024-11-10,9,6,Поставщик_0336,874088944878,314574.27,Завершен,False
404539,Продукты питания,Заказчик_0074,356428134255,Из одного источника по несостоявшимся закупкам,2025-04-20,2025-04-26,6,5,Поставщик_0635,900785867507,526809.7,Завершен,False
404540,Медицинское оборудование,Заказчик_0131,463876194901,Открытый конкурс,2023-04-09,2023-04-20,11,3,Поставщик_0010,463052422835,8274489.0,Завершен,False
404541,Охранные услуги,Заказчик_0141,155013446536,Из одного источника по несостоявшимся закупкам,2023-12-21,2023-12-28,7,3,Поставщик_0518,373753623817,2150501.65,Завершен,False
404542,Ремонт зданий,Заказчик_0065,847528925395,Открытый конкурс,2023-01-29,2023-02-02,4,5,Поставщик_0084,986105712292,5524109.32,Завершен,False
404543,Клининг,Заказчик_0083,349806593311,Запрос ценовых предложений,2024-03-30,2024-04-12,13,1,Поставщик_0514,178751956210,640523.33,Итоги подведены,False
404544,IT-услуги,Заказчик_0068,707783689405,Из одного источника по несостоявшимся закупкам,2023-09-08,2023-09-20,12,5,Поставщик_0564,149029451339,4810514.21,Завершен,False
404545,Мебель,Заказчик_0080,658912085920,Из одного источника,2025-01-29,2025-02-02,4,3,Поставщик_0601,810431206859,1056474.05,Завершен,False
404546,Канцелярские товары,Заказчик_0047,881968747928,Из одного источника,2024-01-22,2024-02-04,13,2,Поставщик_0034,830235629044,302507.46,Завершен,False
404547,Транспортные услуги,Заказчик_0111,446242745384,Открытый конкурс,2024-12-03,2024-12-07,4,3,Поставщик_0730,344726620896,1057229.4,Итоги подведены,False
404548,Медицинское оборудование,Заказчик_0108,933786876564,Запрос ценовых предложений,2024-12-23,2025-01-05,13,2,Поставщик_0799,593657951736,7187202.17,Опубликован,False
404549,Транспортные услуги,Заказчик_0040,303789475622,Открытый конкурс,2024-02-21,2024-02-23,2,7,Поставщик_0664,021248299796,1147958.03,Опубликован,False
404550,Медицинское оборудование,Заказчик_0155,850611322279,Из одного источника,2023-08-10,2023-08-13,3,4,Поставщик_0674,587072334392,7075719.02,Завершен,False
404551,Ремонт зданий,Заказчик_0050,074766470263,Открытый конкурс,2024-06-20,2024-07-04,14,4,Поставщик_0614,251552734088,5753409.72,Итоги подведены,False
404552,Медицинское оборудование,Заказчик_0062,298543394596,Электронный аукцион,2023-04-30,2023-05-15,15,3,Поставщик_0409,940213604856,7136660.71,Завершен,False
404553,Продукты питания,Заказчик_0062,298543394596,Открытый конкурс,2024-07-28,2024-08-13,16,2,Поставщик_0611,023356356115,531605.49,Завершен,False
404554,Стройматериалы,Заказчик_0090,423440463190,Открытый конкурс,2024-09-16,2024-09-26,10,5,Поставщик_0061,660832798083,2960187.77,Итоги подведены,False
404555,Охранные услуги,Заказчик_0053,105295618485,Из одного источника,2023-01-15,2023-01-30,15,5,Поставщик_0026,859743472035,1931671.17,Завершен,False
404556,Мебель,Заказчик_0091,800785553136,Открытый конкурс,2024-10-06,2024-10-14,8,2,Поставщик_0571,885399291688,900211.16,Отменен,False
404557,Транспортные услуги,Заказчик_0001,016525808631,Открытый конкурс,2025-03-31,2025-04-12,12,7,Поставщик_0131,981867816273,1052885.74,Завершен,False
404558,Клининг,Заказчик_0035,461642607714,Запрос ценовых предложений,2023-02-12,2023-02-19,7,1,Поставщик_0776,349263125116,617164.65,Отменен,False
404559,Ремонт зданий,Заказчик_0132,113739882651,Открытый конкурс,2025-02-05,2025-02-19,14,4,Поставщик_0056,845848409759,6529546.0,Завершен,False
404560,Стройматериалы,Заказчик_0177,290868910115,Открытый конкурс,2023-08-17,2023-08-23,6,2,Поставщик_0243,047906730374,3268522.4,Итоги подведены,False
404561,Продукты питания,Заказчик_0088,446490060265,Открытый конкурс,2024-06-23,2024-06-29,6,1,Поставщик_0024,820750434532,719876.08,Завершен,True
404562,Клининг,Заказчик_0091,800785553136,Электронный аукцион,2024-11-25,2024-12-01,6,2,Поставщик_0497,633282039319,674373.35,Завершен,False
404563,Канцелярские товары,Заказчик_0150,560471705949,Из одного источника по несостоявшимся закупкам,2024-06-19,2024-06-27,8,3,Поставщик_0766,950405774567,293682.9,Завершен,False
404564,Транспортные услуги,Заказчик_0163,155720026558,Запрос ценовых предложений,2024-01-10,2024-01-22,12,5,Поставщик_0242,714617997408,1186156.3,Завершен,False
404565,Стройматериалы,Заказчик_0095,724337750016,Из одного источника по несостоявшимся закупкам,2024-07-07,2024-07-18,11,6,Поставщик_0548,955703903231,3263049.45,Завершен,False
404566,Медицинское оборудование,Заказчик_0173,212954133846,Открытый конкурс,2023-05-13,2023-05-17,4,2,Поставщик_0527,717368658225,7970761.27,Итоги подведены,False
404567,Ремонт зданий,Заказчик_0070,366888337780,Из одного источника по несостоявшимся закупкам,2024-09-05,2024-09-19,14,2,Поставщик_0600,570574392301,6250841.68,Завершен,False
404568,Стройматериалы,Заказчик_0129,967512170538,Электронный аукцион,2024-11-21,2024-12-04,13,2,Поставщик_0371,223308216567,3159339.15,Завершен,False
404569,Охранные услуги,Заказчик_0175,560089674827,Электронный аукцион,2023-08-16,2023-08-21,5,1,Поставщик_0540,599038882189,2123531.32,Итоги подведены,False
404570,Стройматериалы,Заказчик_0086,600723107574,Из одного источника,2025-01-11,2025-01-29,18,3,Поставщик_0605,427937196986,3139181.5,Опубликован,False
404571,Продукты питания,Заказчик_0131,463876194901,Открытый конкурс,2023-01-04,2023-01-20,16,3,Поставщик_0433,475307919366,507607.03,Итоги подведены,False
404572,Мебель,Заказчик_0084,846650721507,Из одного источника по несостоявшимся закупкам,2024-01-23,2024-01-31,8,3,Поставщик_0268,601496730215,914103.61,Итоги подведены,False
404573,Охранные услуги,Заказчик_0099,557410386890,Открытый конкурс,2024-02-21,2024-03-02,10,6,Поставщик_0346,339552598135,1749015.89,Опубликован,False
404574,IT-услуги,Заказчик_0131,463876194901,Запрос ценовых предложений,2023-12-29,2024-01-11,13,7,Поставщик_0599,267317822732,5250042.53,Итоги подведены,False
404575,Транспортные услуги,Заказчик_0188,511393683388,Открытый конкурс,2024-04-03,2024-04-24,21,1,Поставщик_0585,126880847331,1096390.45,Завершен,False
404576,IT-услуги,Заказчик_0073,291422089614,Электронный аукцион,2024-01-07,2024-01-20,13,9,Поставщик_0297,540029846844,4909806.01,Опубликован,False
404577,Транспортные услуги,Заказчик_0006,836394225258,Электронный аукцион,2024-11-10,2024-11-15,5,3,Поставщик_0422,801971335920,1167922.53,Завершен,False
404578,Транспортные услуги,Заказчик_0088,446490060265,Из одного источника по несостоявшимся закупкам,2023-11-22,2023-11-26,4,1,Поставщик_0024,820750434532,1432970.77,Итоги подведены,True
404579,Канцелярские товары,Заказчик_0094,217330854160,Из одного источника по несостоявшимся закупкам,2024-01-17,2024-01-29,12,3,Поставщик_0520,270152889984,276422.32,Завершен,False
404580,Продукты питания,Заказчик_0129,967512170538,Из одного источника по несостоявшимся закупкам,2023-04-23,2023-04-25,2,1,Поставщик_0137,267474352337,490190.53,Завершен,False
404581,Охранные услуги,Заказчик_0112,839942359881,Из одного источника по несостоявшимся закупкам,2023-01-04,2023-01-08,4,1,Поставщик_0336,874088944878,2779024.39,Итоги подведены,True
404582,Охранные услуги,Заказчик_0160,845404873875,Электронный аукцион,2024-02-27,2024-03-01,3,1,Поставщик_0467,681232354610,2803194.29,Завершен,True
404583,Медицинское оборудование,Заказчик_0094,217330854160,Открытый конкурс,2023-08-09,2023-08-31,22,5,Поставщик_0725,319683909740,7619898.82,Завершен,False
404584,Канцелярские товары,Заказчик_0131,463876194901,Электронный аукцион,2024-11-23,2024-12-06,13,5,Поставщик_0295,502489097049,285533.29,Итоги подведены,False
404585,Канцелярские товары,Заказчик_0123,706853063646,Запрос ценовых предложений,2024-07-27,2024-08-09,13,3,Поставщик_0630,072126329927,290067.63,Опубликован,False
404586,Охранные услуги,Заказчик_0015,769043821442,Запрос ценовых предложений,2024-06-08,2024-06-21,13,2,Поставщик_0338,671463015987,1856893.15,Итоги подведены,False
404587,Мебель,Заказчик_0072,072315571086,Электронный аукцион,2024-04-19,2024-04-30,11,3,Поставщик_0317,340583741741,918205.86,Завершен,False
404588,Ремонт зданий,Заказчик_0118,609055953469,Из одного источника по несостоявшимся закупкам,2024-07-02,2024-07-13,11,6,Поставщик_0736,946616957932,6545961.25,Итоги подведены,False
404589,Стройматериалы,Заказчик_0111,446242745384,Электронный аукцион,2023-12-24,2024-01-08,15,4,Поставщик_0202,636456738411,3178628.89,Завершен,False
404590,Транспортные услуги,Заказчик_0107,769835139635,Запрос ценовых предложений,2025-04-19,2025-04-22,3,1,Поставщик_0685,775363758901,1472320.27,Завершен,True
404591,Транспортные услуги,Заказчик_0150,560471705949,Открытый конкурс,2024-06-15,2024-06-20,5,3,Поставщик_0030,524097098573,1196582.07,Итоги подведены,False
404592,Охранные услуги,Заказчик_0110,880371318781,Электронный аукцион,2024-08-02,2024-08-17,15,3,Поставщик_0639,473927972652,1850618.21,Итоги подведены,False
404593,Продукты питания,Заказчик_0096,626442714264,Электронный аукцион,2024-07-22,2024-08-09,18,1,Поставщик_0158,941076970110,502645.35,Итоги подведены,False
404594,Медицинское оборудование,Заказчик_0125,691670073356,Открытый конкурс,2023-03-02,2023-03-09,7,3,Поставщик_0494,962316023940,8216738.95,Завершен,False
404595,Канцелярские товары,Заказчик_0016,294850989981,Из одного источника,2024-03-08,2024-03-14,6,4,Поставщик_0376,010890391076,310078.46,Итоги подведены,False
404596,Канцелярские товары,Заказчик_0070,366888337780,Открытый конкурс,2025-03-04,2025-03-07,3,3,Поставщик_0652,496109906857,290904.51,Итоги подведены,False
404597,Продукты питания,Заказчик_0086,600723107574,Открытый конкурс,2024-01-11,2024-01-20,9,4,Поставщик_0373,689124570631,452742.29,Завершен,False
404598,Канцелярские товары,Заказчик_0074,356428134255,Электронный аукцион,2023-10-15,2023-11-02,18,2,Поставщик_0637,527875907801,282211.63,Отменен,False
404599,Транспортные услуги,Заказчик_0111,446242745384,Из одного источника по несостоявшимся закупкам,2024-08-28,2024-09-08,11,5,Поставщик_0125,432403029344,1268801.19,Завершен,False
404600,Клининг,Заказчик_0169,512269807126,Открытый конкурс,2024-11-21,2024-12-08,17,2,Поставщик_0381,910363061274,668156.17,Итоги подведены,False
404601,Охранные услуги,Заказчик_0179,703500144758,Из одного источника,2024-03-26,2024-04-11,16,2,Поставщик_0782,920048121639,1866561.15,Завершен,False
404602,Клининг,Заказчик_0013,352206298026,Запрос ценовых предложений,2023-06-09,2023-06-23,14,3,Поставщик_0627,512422188156,653151.28,Завершен,False
404603,Продукты питания,Заказчик_0077,634570271159,Из одного источника,2024-10-11,2024-10-23,12,4,Поставщик_0761,347490669426,437223.9,Завершен,False
404604,Продукты питания,Заказчик_0128,840683305887,Электронный аукцион,2024-12-18,2024-12-30,12,4,Поставщик_0734,331897353844,428026.53,Опубликован,False
404605,Канцелярские товары,Заказчик_0020,455927236237,Электронный аукцион,2025-01-30,2025-02-08,9,2,Поставщик_0379,687413037719,319418.21,Итоги подведены,False
404606,Охранные услуги,Заказчик_0143,957760497757,Электронный аукцион,2024-08-07,2024-08-08,1,4,Поставщик_0162,584323088340,2054825.76,Опубликован,False
404607,Мебель,Заказчик_0116,028575123047,Запрос ценовых предложений,2025-01-07,2025-01-30,23,4,Поставщик_0228,414610415586,1069021.43,Завершен,False
404608,Ремонт зданий,Заказчик_0011,890407714528,Из одного источника по несостоявшимся закупкам,2024-04-16,2024-04-26,10,5,Поставщик_0630,072126329927,6123126.53,Завершен,False
404609,Канцелярские товары,Заказчик_0017,424039274499,Запрос ценовых предложений,2024-07-25,2024-08-12,18,1,Поставщик_0430,744564571327,255391.27,Опубликован,False
404610,Мебель,Заказчик_0132,113739882651,Из одного источника,2025-03-01,2025-03-12,11,2,Поставщик_0559,063934408962,939351.56,Завершен,False
404611,Продукты питания,Заказчик_0022,876960826911,Открытый конкурс,2023-05-21,2023-05-31,10,6,Поставщик_0380,205571075277,482734.42,Итоги подведены,False
404612,Клининг,Заказчик_0050,074766470263,Запрос ценовых предложений,2024-08-13,2024-08-25,12,4,Поставщик_0095,925701177161,693208.56,Завершен,False
404613,Канцелярские товары,Заказчик_0044,011652671671,Открытый конкурс,2024-08-08,2024-08-23,15,2,Поставщик_0415,349738713330,304818.77,Завершен,False
404614,Продукты питания,Заказчик_0156,370660134587,Запрос ценовых предложений,2024-09-14,2024-09-21,7,2,Поставщик_0702,608570421517,473546.6,Завершен,False
404615,Канцелярские товары,Заказчик_0181,093957730128,Открытый конкурс,2024-05-20,2024-06-03,14,3,Поставщик_0584,713034785365,309501.89,Завершен,False
404616,Охранные услуги,Заказчик_0150,560471705949,Открытый конкурс,2023-07-13,2023-07-24,11,2,Поставщик_0002,030189546484,2075959.3,Завершен,False
404617,Канцелярские товары,Заказчик_0139,584877345150,Запрос ценовых предложений,2025-04-14,2025-05-01,17,2,Поставщик_0458,517244360141,316118.41,Завершен,False
404618,Стройматериалы,Заказчик_0143,957760497757,Электронный аукцион,2023-08-20,2023-08-30,10,5,Поставщик_0216,992635931556,2706421.59,Завершен,False
404619,IT-услуги,Заказчик_0115,986712861740,Электронный аукцион,2023-03-31,2023-04-02,2,4,Поставщик_0770,467538817210,4261753.01,Итоги подведены,False
404620,Охранные услуги,Заказчик_0110,880371318781,Электронный аукцион,2023-05-19,2023-06-01,13,1,Поставщик_0765,367270143405,2105385.61,Итоги подведены,False
404621,Медицинское оборудование,Заказчик_0189,913923992645,Открытый конкурс,2024-04-19,2024-05-01,12,3,Поставщик_0238,882733335641,8597831.54,Завершен,False
404622,Стройматериалы,Заказчик_0047,881968747928,Открытый конкурс,2023-07-26,2023-08-09,14,1,Поставщик_0760,233735125812,2842170.31,Итоги подведены,False
404623,Ремонт зданий,Заказчик_0074,356428134255,Электронный аукцион,2023-06-21,2023-07-07,16,3,Поставщик_0152,211520224319,5879222.07,Итоги подведены,False
404624,Ремонт зданий,Заказчик_0078,598284873191,Открытый конкурс,2024-09-28,2024-10-08,10,2,Поставщик_0030,524097098573,5474551.09,Завершен,False
404625,Клининг,Заказчик_0049,308127387209,Из одного источника по несостоявшимся закупкам,2023-06-17,2023-06-20,3,1,Поставщик_0783,655871465909,677631.78,Завершен,False
404626,Охранные услуги,Заказчик_0153,051929549841,Из одного источника по несостоявшимся закупкам,2023-10-07,2023-10-24,17,3,Поставщик_0416,560588412973,1882489.66,Завершен,False
404627,Мебель,Заказчик_0166,287356331623,Электронный аукцион,2023-05-22,2023-06-13,22,6,Поставщик_0095,925701177161,986961.07,Завершен,False
404628,Клининг,Заказчик_0121,095952713783,Электронный аукцион,2024-01-13,2024-01-21,8,2,Поставщик_0309,913322191117,767322.39,Завершен,False
404629,Мебель,Заказчик_0043,200593676791,Электронный аукцион,2025-05-25,2025-06-02,8,2,Поставщик_0539,835456772090,1021207.54,Завершен,False
404630,Стройматериалы,Заказчик_0078,598284873191,Из одного источника,2025-04-09,2025-04-12,3,3,Поставщик_0263,649071103741,2985824.25,Завершен,False
404631,Мебель,Заказчик_0055,539176725448,Из одного источника,2025-01-31,2025-02-12,12,1,Поставщик_0582,664536010552,983799.74,Завершен,False
404632,Транспортные услуги,Заказчик_0063,541376725946,Открытый конкурс,2024-09-14,2024-09-22,8,1,Поставщик_0334,967253938188,1313374.77,Завершен,False
404633,Ремонт зданий,Заказчик_0103,043205340808,Электронный аукцион,2024-08-11,2024-08-12,1,8,Поставщик_0147,969417822261,5216752.3,Завершен,False
404634,IT-услуги,Заказчик_0002,930086875935,Из одного источника,2024-08-09,2024-08-28,19,5,Поставщик_0641,238196641402,4546061.81,Завершен,False
404635,Мебель,Заказчик_0194,940255554375,Открытый конкурс,2023-01-14,2023-01-28,14,3,Поставщик_0568,479045024243,1065557.59,Итоги подведены,False
404636,Ремонт зданий,Заказчик_0068,707783689405,Из одного источника по несостоявшимся закупкам,2025-04-29,2025-05-09,10,6,Поставщик_0603,374792430378,5559063.05,Завершен,False
404637,Ремонт зданий,Заказчик_0170,681775483909,Из одного источника,2025-01-18,2025-02-02,15,4,Поставщик_0531,201609917372,5598961.57,Опубликован,False
404638,Стройматериалы,Заказчик_0169,512269807126,Из одного источника,2023-04-20,2023-05-03,13,1,Поставщик_0186,073848826607,2567349.54,Итоги подведены,False
404639,Мебель,Заказчик_0037,867585874226,Открытый конкурс,2023-05-17,2023-05-24,7,3,Поставщик_0790,687196829929,1067459.22,Завершен,False
404640,Медицинское оборудование,Заказчик_0068,707783689405,Электронный аукцион,2024-01-20,2024-02-03,14,3,Поставщик_0502,300791075489,7408818.69,Завершен,False
404641,Продукты питания,Заказчик_0057,045227746976,Электронный аукцион,2023-06-02,2023-06-19,17,2,Поставщик_0235,346088960115,492058.19,Завершен,False
404642,Клининг,Заказчик_0198,615372780181,Открытый конкурс,2023-03-09,2023-03-17,8,2,Поставщик_0396,428296257340,741174.45,Завершен,False
404643,Стройматериалы,Заказчик_0052,571247952112,Электронный аукцион,2024-09-10,2024-09-18,8,2,Поставщик_0503,457459864697,3014842.11,Итоги подведены,False
404644,Клининг,Заказчик_0083,349806593311,Электронный аукцион,2025-06-15,2025-06-21,6,4,Поставщик_0250,609694983206,719781.98,Опубликован,False
404645,IT-услуги,Заказчик_0084,846650721507,Электронный аукцион,2024-08-13,2024-08-24,11,3,Поставщик_0394,416300334338,4870919.13,Завершен,False
404646,Транспортные услуги,Заказчик_0172,325409489345,Из одного источника по несостоявшимся закупкам,2025-06-06,2025-06-16,10,1,Поставщик_0678,091341327221,1304444.72,Завершен,False
404647,Транспортные услуги,Заказчик_0117,419505214624,Электронный аукцион,2023-06-23,2023-06-24,1,1,Поставщик_0101,134564782885,1701030.0,Опубликован,True
404648,Транспортные услуги,Заказчик_0086,600723107574,Открытый конкурс,2024-05-11,2024-05-17,6,4,Поставщик_0752,736110152455,1235091.73,Завершен,False
404649,Ремонт зданий,Заказчик_0163,155720026558,Запрос ценовых предложений,2025-01-17,2025-02-07,21,3,Поставщик_0667,289713077352,5639078.52,Завершен,False
404650,IT-услуги,Заказчик_0154,114217757188,Открытый конкурс,2023-06-09,2023-06-22,13,8,Поставщик_0229,638765974189,5005657.05,Завершен,False
404651,Продукты питания,Заказчик_0094,217330854160,Электронный аукцион,2024-01-13,2024-02-07,25,2,Поставщик_0261,540535849007,429270.23,Отменен,False
404652,Транспортные услуги,Заказчик_0049,308127387209,Из одного источника по несостоявшимся закупкам,2024-06-02,2024-06-17,15,2,Поставщик_0259,469059047610,1180078.31,Завершен,False
404653,Продукты питания,Заказчик_0074,356428134255,Открытый конкурс,2023-04-23,2023-05-03,10,1,Поставщик_0701,088379595948,483217.38,Завершен,False
404654,Охранные услуги,Заказчик_0064,196215509941,Электронный аукцион,2024-05-05,2024-05-22,17,1,Поставщик_0102,016171228627,1717673.74,Итоги подведены,False
404655,Медицинское оборудование,Заказчик_0012,425723964512,Открытый конкурс,2023-10-12,2023-10-24,12,4,Поставщик_0084,986105712292,7615306.36,Завершен,False
404656,Стройматериалы,Заказчик_0146,531933776661,Из одного источника,2023-12-12,2023-12-16,4,1,Поставщик_0299,615581038112,3894563.94,Итоги подведены,True
404657,Продукты питания,Заказчик_0087,751590785490,Электронный аукцион,2025-01-17,2025-01-19,2,2,Поставщик_0642,380264830214,499079.99,Завершен,False
404658,Канцелярские товары,Заказчик_0081,893419340814,Из одного источника по несостоявшимся закупкам,2025-03-10,2025-03-25,15,1,Поставщик_0560,600427856280,282941.4,Завершен,False
404659,Клининг,Заказчик_0022,876960826911,Запрос ценовых предложений,2023-08-24,2023-09-09,16,5,Поставщик_0192,880614025252,758510.0,Итоги подведены,False
404660,Медицинское оборудование,Заказчик_0181,093957730128,Запрос ценовых предложений,2023-04-03,2023-04-14,11,3,Поставщик_0487,636767862631,8734860.69,Итоги подведены,False
404661,Ремонт зданий,Заказчик_0181,093957730128,Из одного источника,2024-12-05,2024-12-12,7,5,Поставщик_0190,906433503969,5965948.52,Итоги подведены,False
404662,Мебель,Заказчик_0177,290868910115,Запрос ценовых предложений,2025-02-11,2025-02-28,17,4,Поставщик_0798,182456177583,891735.08,Завершен,False
404663,Канцелярские товары,Заказчик_0052,571247952112,Электронный аукцион,2024-07-10,2024-07-16,6,7,Поставщик_0001,131666954134,285050.47,Завершен,False
404664,Клининг,Заказчик_0157,319262117645,Из одного источника,2024-06-19,2024-06-20,1,2,Поставщик_0754,155928225349,761820.54,Итоги подведены,False
404665,Продукты питания,Заказчик_0009,498251982661,Электронный аукцион,2025-03-30,2025-04-04,5,1,Поставщик_0029,042388906871,720678.1,Опубликован,True
404666,IT-услуги,Заказчик_0089,395460786772,Электронный аукцион,2024-05-01,2024-05-12,11,1,Поставщик_0670,218987005214,4269381.26,Итоги подведены,False
404667,IT-услуги,Заказчик_0148,216398982273,Из одного источника по несостоявшимся закупкам,2024-05-19,2024-06-04,16,4,Поставщик_0416,560588412973,4725379.22,Завершен,False
404668,Мебель,Заказчик_0005,965687203229,Электронный аукцион,2024-09-11,2024-09-20,9,2,Поставщик_0135,014282841775,857843.63,Завершен,False
404669,Медицинское оборудование,Заказчик_0089,395460786772,Запрос ценовых предложений,2025-04-12,2025-04-30,18,3,Поставщик_0439,477268128749,7729156.96,Опубликован,False
404670,Стройматериалы,Заказчик_0074,356428134255,Открытый конкурс,2024-07-26,2024-07-30,4,2,Поставщик_0515,994600436234,2776830.11,Итоги подведены,False
404671,Продукты питания,Заказчик_0079,987998370546,Из одного источника,2025-05-23,2025-05-24,1,4,Поставщик_0006,761122032537,491872.86,Завершен,False
